lat_info;lng_info;city_name;state_id;state_name;region_name
42,73002;-84,91741;Mulliken;MI;Michigan;Midwest
42,70215;-84,40902;Okemos;MI;Michigan;Midwest
43,00537;-84,18766;Owosso;MI;Michigan;Midwest
43,11027;-84,98483;Palo;MI;Michigan;Midwest
43,15476;-84,67874;Perrinton;MI;Michigan;Midwest
43,00978;-84,83608;Pewamo;MI;Michigan;Midwest
43,18644;-84,59498;Pompeii;MI;Michigan;Midwest
42,64757;-84,73631;Potterville;MI;Michigan;Midwest
43,71225;-84,77686;Rosebush;MI;Michigan;Midwest
43,458;-84,57135;Saint Louis;MI;Michigan;Midwest
43,54336;-84,66771;Shepherd;MI;Michigan;Midwest
43,41994;-85,16092;Six Lakes;MI;Michigan;Midwest
42,76878;-84,97167;Sunfield;MI;Michigan;Midwest
42,63662;-84,17477;Webberville;MI;Michigan;Midwest
43,68329;-84,97805;Weidman;MI;Michigan;Midwest
42,2647;-85,56265;Kalamazoo;MI;Michigan;Midwest
42,53418;-85,87298;Allegan;MI;Michigan;Midwest
42,30996;-85,10711;Battle Creek;MI;Michigan;Midwest
42,11434;-86,3675;Benton Harbor;MI;Michigan;Midwest
42,3482;-86,06939;Breedsville;MI;Michigan;Midwest
41,85529;-85,33129;Burr Oak;MI;Michigan;Midwest
41,89883;-85,98849;Cassopolis;MI;Michigan;Midwest
42,22654;-85,09193;Ceresco;MI;Michigan;Midwest
42,20554;-86,32489;Coloma;MI;Michigan;Midwest
41,96847;-85,32398;Colon;MI;Michigan;Midwest
41,85665;-85,67142;Constantine;MI;Michigan;Midwest
42,28658;-86,2656;Covert;MI;Michigan;Midwest
42,51229;-85,40249;Delton;MI;Michigan;Midwest
42,00437;-86,12138;Dowagiac;MI;Michigan;Midwest
42,50598;-85,23651;Dowling;MI;Michigan;Midwest
42,18207;-85,23803;East Leroy;MI;Michigan;Midwest
42,28877;-85,41722;Galesburg;MI;Michigan;Midwest
42,37022;-85,85327;Gobles;MI;Michigan;Midwest
42,42738;-85,39589;Hickory Corners;MI;Michigan;Midwest
42,4098;-86,1396;Lacota;MI;Michigan;Midwest
42,03319;-85,35007;Leonidas;MI;Michigan;Midwest
42,2275;-85,78002;Mattawan;MI;Michigan;Midwest
41,91783;-85,44899;Nottawa;MI;Michigan;Midwest
42,4309;-84,88657;Olivet;MI;Michigan;Midwest
42,46585;-85,72846;Otsego;MI;Michigan;Midwest
42,46086;-85,57711;Plainwell;MI;Michigan;Midwest
42,12209;-85,68557;Schoolcraft;MI;Michigan;Midwest
42,18602;-85,42503;Scotts;MI;Michigan;Midwest
42,40853;-86,2168;South Haven;MI;Michigan;Midwest
42,09822;-84,97335;Tekonsha;MI;Michigan;Midwest
41,79139;-85,67437;White Pigeon;MI;Michigan;Midwest
41,94462;-86,48429;Baroda;MI;Michigan;Midwest
41,95194;-86,26037;Berrien Center;MI;Michigan;Midwest
41,94559;-86,37519;Berrien Springs;MI;Michigan;Midwest
41,93452;-86,55105;Bridgman;MI;Michigan;Midwest
41,79833;-86,03425;Edwardsburg;MI;Michigan;Midwest
41,80259;-86,50044;Galien;MI;Michigan;Midwest
41,87537;-86,63389;Harbert;MI;Michigan;Midwest
41,87564;-86,54862;New Troy;MI;Michigan;Midwest
41,88698;-86,57946;Sawyer;MI;Michigan;Midwest
41,81706;-86,60457;Three Oaks;MI;Michigan;Midwest
41,81699;-86,68839;Union Pier;MI;Michigan;Midwest
41,99005;-83,82655;Britton;MI;Michigan;Midwest
42,0644;-84,36512;Cement City;MI;Michigan;Midwest
42,12114;-84,3673;Clarklake;MI;Michigan;Midwest
42,27821;-84,18027;Grass Lake;MI;Michigan;Midwest
41,96443;-84,2697;Manitou Beach;MI;Michigan;Midwest
42,2268;-84,32165;Michigan Center;MI;Michigan;Midwest
41,74989;-84,22122;Morenci;MI;Michigan;Midwest
42,06;-84,65833;Mosherville;MI;Michigan;Midwest
42,38099;-84,25763;Munith;MI;Michigan;Midwest
42,15817;-84,18225;Norvell;MI;Michigan;Midwest
42,44118;-84,55122;Onondaga;MI;Michigan;Midwest
42,01022;-84,17432;Onsted;MI;Michigan;Midwest
41,84247;-84,54641;Osseo;MI;Michigan;Midwest
41,75979;-83,72341;Ottawa Lake;MI;Michigan;Midwest
42,29307;-84,586;Parma;MI;Michigan;Midwest
41,79733;-83,7843;Riga;MI;Michigan;Midwest
42,38871;-84,46679;Rives Junction;MI;Michigan;Midwest
41,77965;-84,10409;Sand Creek;MI;Michigan;Midwest
42,03496;-84,40518;Somerset Center;MI;Michigan;Midwest
42,20486;-84,55478;Spring Arbor;MI;Michigan;Midwest
42,01443;-83,93447;Tecumseh;MI;Michigan;Midwest
43,74926;-85,15023;Barryton;MI;Michigan;Midwest
43,69797;-85,48272;Big Rapids;MI;Michigan;Midwest
43,76021;-85,87842;Bitely;MI;Michigan;Midwest
43,69009;-85,79992;Brohman;MI;Michigan;Midwest
42,80101;-85,73589;Byron Center;MI;Michigan;Midwest
43,22319;-85,82981;Casnovia;MI;Michigan;Midwest
43,0737;-85,68198;Comstock Park;MI;Michigan;Midwest
42,72541;-85,7871;Dorr;MI;Michigan;Midwest
43,25069;-85,32083;Gowen;MI;Michigan;Midwest
43,40567;-85,48771;Howard City;MI;Michigan;Midwest
43,24463;-85,73721;Kent City;MI;Michigan;Midwest
43,62323;-85,24468;Mecosta;MI;Michigan;Midwest
42,74626;-85,66907;Moline;MI;Michigan;Midwest
43,50752;-85,42862;Morley;MI;Michigan;Midwest
43,43472;-85,71437;Newaygo;MI;Michigan;Midwest
43,62213;-85,11222;Remus;MI;Michigan;Midwest
43,69634;-85,32156;Rodney;MI;Michigan;Midwest
43,58616;-85,42213;Stanwood;MI;Michigan;Midwest
43,31488;-85,34352;Trufant;MI;Michigan;Midwest
43,58291;-85,74167;White Cloud;MI;Michigan;Midwest
43,94228;-86,03284;Branch;MI;Michigan;Midwest
43,06602;-85,95129;Coopersville;MI;Michigan;Midwest
42,57077;-86,11479;Fennville;MI;Michigan;Midwest
43,08077;-86,21826;Ferrysburg;MI;Michigan;Midwest
44,11006;-86,25385;Free Soil;MI;Michigan;Midwest
43,15238;-86,1166;Fruitport;MI;Michigan;Midwest
43,01519;-86,14387;Grand Haven;MI;Michigan;Midwest
42,8774;-85,77226;Grandville;MI;Michigan;Midwest
43,71958;-86,2811;Hart;MI;Michigan;Midwest
43,59945;-86,06658;Hesperia;MI;Michigan;Midwest
42,86636;-85,89038;Hudsonville;MI;Michigan;Midwest
42,92042;-85,83712;Jenison;MI;Michigan;Midwest
43,97251;-86,39792;Ludington;MI;Michigan;Midwest
42,76975;-86,20774;Macatawa;MI;Michigan;Midwest
43,02683;-85,84049;Marne;MI;Michigan;Midwest
43,23852;-86,25387;Muskegon;MI;Michigan;Midwest
43,55306;-86,39096;New Era;MI;Michigan;Midwest
43,09074;-86,07432;Nunica;MI;Michigan;Midwest
43,79927;-86,37496;Pentwater;MI;Michigan;Midwest
43,51316;-86,25548;Rothbury;MI;Michigan;Midwest
42,66511;-86,17388;Saugatuck;MI;Michigan;Midwest
43,35105;-86,14455;Twin Lake;MI;Michigan;Midwest
43,73678;-86,10805;Walkerville;MI;Michigan;Midwest
42,93473;-86,1429;West Olive;MI;Michigan;Midwest
42,84183;-85,98338;Zeeland;MI;Michigan;Midwest
44,2385;-85,5211;Cadillac;MI;Michigan;Midwest
44,57491;-86,08448;Benzonia;MI;Michigan;Midwest
44,30096;-85,59853;Boon;MI;Michigan;Midwest
44,30331;-85,98784;Brethren;MI;Michigan;Midwest
44,5188;-85,68976;Buckley;MI;Michigan;Midwest
44,86229;-85,77555;Cedar;MI;Michigan;Midwest
45,0785;-85,26583;Central Lake;MI;Michigan;Midwest
43,90367;-85,68285;Chase;MI;Michigan;Midwest
44,42785;-85,87348;Copemish;MI;Michigan;Midwest
44,90835;-85,39424;Elk Rapids;MI;Michigan;Midwest
43,91707;-85,25788;Evart;MI;Michigan;Midwest
44,55709;-85,19318;Fife Lake;MI;Michigan;Midwest
44,2149;-86,28896;Filer City;MI;Michigan;Midwest
44,87261;-85,99292;Glen Arbor;MI;Michigan;Midwest
44,62897;-85,71083;Grawn;MI;Michigan;Midwest
44,28463;-85,75073;Harrietta;MI;Michigan;Midwest
43,8467;-85,39768;Hersey;MI;Michigan;Midwest
44,72088;-86,03664;Honor;MI;Michigan;Midwest
43,87927;-85,77059;Idlewild;MI;Michigan;Midwest
44,63959;-85,83357;Interlochen;MI;Michigan;Midwest
44,10787;-85,91989;Irons;MI;Michigan;Midwest
44,37157;-86,02411;Kaleva;MI;Michigan;Midwest
44,72727;-85,04926;Kalkaska;MI;Michigan;Midwest
44,98359;-85,3435;Kewadin;MI;Michigan;Midwest
44,73359;-85,88033;Lake Ann;MI;Michigan;Midwest
44,97184;-85,7302;Lake Leelanau;MI;Michigan;Midwest
44,05248;-85,69789;Luther;MI;Michigan;Midwest
44,21523;-85,17653;McBain;MI;Michigan;Midwest
44,90265;-85,02679;Mancelona;MI;Michigan;Midwest
44,23236;-86,21125;Manistee;MI;Michigan;Midwest
44,42494;-85,39147;Manton;MI;Michigan;Midwest
44,87457;-85,89058;Maple City;MI;Michigan;Midwest
44,4028;-85,70965;Mesick;MI;Michigan;Midwest
45,0544;-85,58882;Omena;MI;Michigan;Midwest
44,37506;-86,21978;Onekama;MI;Michigan;Midwest
44,84147;-85,29028;Rapid City;MI;Michigan;Midwest
43,89533;-85,54254;Reed City;MI;Michigan;Midwest
43,8747;-85,14895;Sears;MI;Michigan;Midwest
44,64174;-85,25089;South Boardman;MI;Michigan;Midwest
44,97954;-85,6512;Suttons Bay;MI;Michigan;Midwest
44,80191;-85,70549;Traverse City;MI;Michigan;Midwest
44,12115;-85,44349;Tustin;MI;Michigan;Midwest
45,75195;-84,7426;Mackinaw City;MI;Michigan;Midwest
45,44129;-84,77915;Alanson;MI;Michigan;Midwest
45,09375;-83,50186;Alpena;MI;Michigan;Midwest
46,27717;-84,18478;Barbeau;MI;Michigan;Midwest
45,2113;-85,01089;Boyne City;MI;Michigan;Midwest
45,21602;-84,85185;Boyne Falls;MI;Michigan;Midwest
46,3923;-84,69493;Brimley;MI;Michigan;Midwest
45,50975;-84,75104;Brutus;MI;Michigan;Midwest
45,43671;-84,69796;Burt Lake;MI;Michigan;Midwest
45,71438;-84,81275;Carp Lake;MI;Michigan;Midwest
45,27555;-85,23984;Charlevoix;MI;Michigan;Midwest
45,57181;-84,45711;Cheboygan;MI;Michigan;Midwest
46,32744;-84,3884;Dafter;MI;Michigan;Midwest
46,00337;-84,01308;De Tour Village;MI;Michigan;Midwest
46,00169;-83,66277;Drummond Island;MI;Michigan;Midwest
45,13452;-85,10679;East Jordan;MI;Michigan;Midwest
46,3702;-84,99387;Eckerman;MI;Michigan;Midwest
44,80368;-84,7291;Frederic;MI;Michigan;Midwest
44,99576;-84,67117;Gaylord;MI;Michigan;Midwest
46,07877;-84,14573;Goetzville;MI;Michigan;Midwest
44,69296;-84,60578;Grayling;MI;Michigan;Midwest
45,52303;-84,99887;Harbor Springs;MI;Michigan;Midwest
45,27124;-83,89394;Hawks;MI;Michigan;Midwest
45,00354;-83,66405;Herron;MI;Michigan;Midwest
46,05065;-84,519;Hessel;MI;Michigan;Midwest
45,06437;-83,95239;Hillman;MI;Michigan;Midwest
44,85132;-83,64516;Hubbard Lake;MI;Michigan;Midwest
46,37491;-85,18039;Hulbert;MI;Michigan;Midwest
45,41634;-84,57891;Indian River;MI;Michigan;Midwest
44,99496;-84,41309;Johannesburg;MI;Michigan;Midwest
46,27629;-84,46091;Kinross;MI;Michigan;Midwest
45,01566;-83,77644;Lachine;MI;Michigan;Midwest
45,63886;-84,80524;Levering;MI;Michigan;Midwest
45,85933;-84,62533;Mackinac Island;MI;Michigan;Midwest
46,05715;-84,88881;Moran;MI;Michigan;Midwest
46,13126;-85,24115;Naubinway;MI;Michigan;Midwest
45,42356;-84,82824;Oden;MI;Michigan;Midwest
45,33379;-84,25229;Onaway;MI;Michigan;Midwest
44,90643;-83,4512;Ossineke;MI;Michigan;Midwest
45,56797;-84,85681;Pellston;MI;Michigan;Midwest
45,34396;-84,88903;Petoskey;MI;Michigan;Midwest
46,16081;-84,33798;Pickford;MI;Michigan;Midwest
45,76941;-84,46333;Pointe Aux Pins;MI;Michigan;Midwest
45,24634;-83,6873;Posen;MI;Michigan;Midwest
45,39651;-83,87153;Rogers City;MI;Michigan;Midwest
46,20913;-84,6854;Rudyard;MI;Michigan;Midwest
45,95272;-84,77652;Saint Ignace;MI;Michigan;Midwest
45,65547;-85,55199;Beaver Island;MI;Michigan;Midwest
46,41495;-84,28006;Sault Sainte Marie;MI;Michigan;Midwest
46,2577;-84,45483;Kincheloe;MI;Michigan;Midwest
45,48093;-84,59945;Topinabee;MI;Michigan;Midwest
46,21221;-85,04417;Trout Lake;MI;Michigan;Midwest
45,27407;-84,94712;Walloon Lake;MI;Michigan;Midwest
45,26597;-84,58177;Wolverine;MI;Michigan;Midwest
45,9191;-88,01795;Iron Mountain;MI;Michigan;Midwest
45,80053;-88,07718;Kingsford;MI;Michigan;Midwest
47,3481;-88,38535;Allouez;MI;Michigan;Midwest
46,43802;-86,90056;Au Train;MI;Michigan;Midwest
45,71211;-87,28885;Bark River;MI;Michigan;Midwest
46,8109;-87,8764;Big Bay;MI;Michigan;Midwest
45,59094;-87,50269;Carney;MI;Michigan;Midwest
46,18465;-87,95967;Channing;MI;Michigan;Midwest
45,94711;-86,49946;Cooks;MI;Michigan;Midwest
45,98223;-87,34745;Cornell;MI;Michigan;Midwest
46,18965;-85,67951;Curtis;MI;Michigan;Midwest
45,52167;-87,63052;Daggett;MI;Michigan;Midwest
46,45095;-87,02812;Deerton;MI;Michigan;Midwest
46,36039;-86,98462;Eben Junction;MI;Michigan;Midwest
46,32316;-87,04567;Rumely;MI;Michigan;Midwest
46,1751;-85,53607;Engadine;MI;Michigan;Midwest
45,76773;-87,16522;Escanaba;MI;Michigan;Midwest
46,05777;-87,7356;Felch;MI;Michigan;Midwest
46,27504;-87,29142;Little Lake;MI;Michigan;Midwest
45,96829;-87,70292;Foster City;MI;Michigan;Midwest
45,74396;-86,57555;Garden;MI;Michigan;Midwest
46,1971;-85,88725;Germfask;MI;Michigan;Midwest
46,06473;-85,75035;Gould City;MI;Michigan;Midwest
46,59994;-86,11555;Grand Marais;MI;Michigan;Midwest
46,13742;-86,06009;Gulliver;MI;Michigan;Midwest
46,27145;-87,49873;Gwinn;MI;Michigan;Midwest
45,70585;-87,63267;Hermansville;MI;Michigan;Midwest
46,423;-87,76797;Ishpeming;MI;Michigan;Midwest
46,36112;-85,74494;McMillan;MI;Michigan;Midwest
46,09581;-86,36453;Manistique;MI;Michigan;Midwest
46,56603;-87,45932;Marquette;MI;Michigan;Midwest
45,21989;-87,58325;Menominee;MI;Michigan;Midwest
46,57639;-88,16043;Michigamme;MI;Michigan;Midwest
46,38021;-86,7153;Munising;MI;Michigan;Midwest
45,61295;-87,55163;Nadeau;MI;Michigan;Midwest
45,84444;-86,65104;Nahma;MI;Michigan;Midwest
46,54989;-87,66246;Negaunee;MI;Michigan;Midwest
45,876;-87,51824;Perronville;MI;Michigan;Midwest
45,70394;-87,50568;Powers;MI;Michigan;Midwest
45,80211;-87,97729;Quinnesec;MI;Michigan;Midwest
45,95852;-86,86516;Rapid River;MI;Michigan;Midwest
46,07852;-88,03259;Sagola;MI;Michigan;Midwest
46,42885;-86,0318;Seney;MI;Michigan;Midwest
46,41734;-86,35554;Shingleton;MI;Michigan;Midwest
46,34658;-87,19238;Skandia;MI;Michigan;Midwest
45,69748;-87,49409;Spalding;MI;Michigan;Midwest
46,23206;-87,02828;Trenary;MI;Michigan;Midwest
45,77547;-87,77243;Vulcan;MI;Michigan;Midwest
46,16807;-86,66593;Wetmore;MI;Michigan;Midwest
47,29384;-88,39094;Ahmeek;MI;Michigan;Midwest
46,33455;-88,48496;Amasa;MI;Michigan;Midwest
47,10694;-88,71395;Atlantic Mine;MI;Michigan;Midwest
46,75276;-88,57034;Baraga;MI;Michigan;Midwest
46,61815;-89,54308;Bergland;MI;Michigan;Midwest
46,49393;-89,20017;Bruce Crossing;MI;Michigan;Midwest
47,23746;-88,44994;Calumet;MI;Michigan;Midwest
46,06464;-88,62708;Caspian;MI;Michigan;Midwest
46,97891;-88,59519;Chassell;MI;Michigan;Midwest
47,28138;-88,35908;Copper City;MI;Michigan;Midwest
47,43585;-87,81238;Copper Harbor;MI;Michigan;Midwest
46,14087;-88,30079;Crystal Falls;MI;Michigan;Midwest
47,09084;-88,5818;Dodgeville;MI;Michigan;Midwest
47,12369;-88,49522;Dollar Bay;MI;Michigan;Midwest
46,55088;-89,37681;Ewen;MI;Michigan;Midwest
46,04475;-88,57108;Gaastra;MI;Michigan;Midwest
47,16539;-88,43967;Hubbell;MI;Michigan;Midwest
46,19493;-88,7463;Iron River;MI;Michigan;Midwest
46,51493;-90,13264;Ironwood;MI;Michigan;Midwest
47,16956;-88,30752;Lake Linden;MI;Michigan;Midwest
46,42589;-89,60536;Marenisco;MI;Michigan;Midwest
46,74567;-88,99919;Mass City;MI;Michigan;Midwest
46,68309;-88,78408;Nisula;MI;Michigan;Midwest
46,79328;-89,42477;Ontonagon;MI;Michigan;Midwest
47,00788;-88,69373;Painesdale;MI;Michigan;Midwest
46,8165;-88,67595;Pelkie;MI;Michigan;Midwest
46,46987;-89,99803;Ramsay;MI;Michigan;Midwest
46,50667;-88,74358;Sidnaw;MI;Michigan;Midwest
46,82142;-88,1409;Skanee;MI;Michigan;Midwest
47,04897;-88,64002;South Range;MI;Michigan;Midwest
46,94752;-88,85878;Toivola;MI;Michigan;Midwest
46,24608;-89,21431;Watersmeet;MI;Michigan;Midwest
46,53555;-88,59783;Watton;MI;Michigan;Midwest
41,3611;-93,43321;Ackworth;IA;Iowa;Midwest
41,51236;-94,64801;Adair;IA;Iowa;Midwest
41,80365;-93,60043;Alleman;IA;Iowa;Midwest
40,67847;-93,38549;Allerton;IA;Iowa;Midwest
42,03316;-93,58761;Ames;IA;Iowa;Midwest
41,7207;-93,56838;Ankeny;IA;Iowa;Midwest
41,85823;-94,44958;Bagley;IA;Iowa;Midwest
41,4739;-92,47194;Barnes City;IA;Iowa;Midwest
41,36048;-93,79416;Bevington;IA;Iowa;Midwest
42,52921;-93,65438;Blairsburg;IA;Iowa;Midwest
41,7248;-93,45957;Bondurant;IA;Iowa;Midwest
41,82615;-94,00653;Bouton;IA;Iowa;Midwest
42,17363;-94,10121;Boxholm;IA;Iowa;Midwest
41,53326;-94,90004;Brayton;IA;Iowa;Midwest
41,20247;-92,88907;Bussey;IA;Iowa;Midwest
41,51167;-94,51936;Casey;IA;Iowa;Midwest
41,03741;-93,29566;Chariton;IA;Iowa;Midwest
42,16459;-94,51054;Churdan;IA;Iowa;Midwest
42,01925;-93,29701;Colo;IA;Iowa;Midwest
41,85773;-94,69044;Coon Rapids;IA;Iowa;Midwest
41,23499;-93,24425;Melcher Dallas;IA;Iowa;Midwest
41,69669;-93,93677;Dallas Center;IA;Iowa;Midwest
40,60859;-93,78089;Davis City;IA;Iowa;Midwest
42,64931;-93,50597;Dows;IA;Iowa;Midwest
41,46984;-94,12115;Earlham;IA;Iowa;Midwest
40,85685;-94,07524;Ellston;IA;Iowa;Midwest
41,595;-94,8576;Exira;IA;Iowa;Midwest
42,66713;-93,63423;Galt;IA;Iowa;Midwest
40,79292;-93,61079;Garden Grove;IA;Iowa;Midwest
41,69353;-93,80358;Grimes;IA;Iowa;Midwest
41,7319;-92,71591;Grinnell;IA;Iowa;Midwest
41,68765;-94,55501;Guthrie Center;IA;Iowa;Midwest
41,31089;-92,94587;Harvey;IA;Iowa;Midwest
40,83938;-93,50634;Humeston;IA;Iowa;Midwest
41,88516;-93,60446;Huxley;IA;Iowa;Midwest
42,50875;-93,24815;Iowa Falls;IA;Iowa;Midwest
41,78122;-93,21129;Ira;IA;Iowa;Midwest
42,39392;-93,68256;Kamrar;IA;Iowa;Midwest
40,71592;-94,07576;Kellerton;IA;Iowa;Midwest
41,93992;-93,67429;Kelley;IA;Iowa;Midwest
41,7475;-92,89096;Kellogg;IA;Iowa;Midwest
41,60872;-92,92126;Killduff;IA;Iowa;Midwest
40,63753;-93,99198;Lamoni;IA;Iowa;Midwest
42,0055;-92,77582;Le Grand;IA;Iowa;Midwest
42,18142;-92,99567;Liscomb;IA;Iowa;Midwest
41,1512;-94,08194;Lorimor;IA;Iowa;Midwest
41,12771;-92,97404;Lovilia;IA;Iowa;Midwest
42,17625;-93,39068;McCallsburg;IA;Iowa;Midwest
41,74545;-92,56183;Malcom;IA;Iowa;Midwest
42,05016;-92,90143;Marshalltown;IA;Iowa;Midwest
41,37385;-93,7387;Martensdale;IA;Iowa;Midwest
41,74613;-94,04871;Minburn;IA;Iowa;Midwest
41,65617;-93,35062;Mitchellville;IA;Iowa;Midwest
41,97461;-92,71044;Montour;IA;Iowa;Midwest
41,18998;-93,6978;New Virginia;IA;Iowa;Midwest
42,03515;-94,05996;Ogden;IA;Iowa;Midwest
41,46246;-93,05528;Otley;IA;Iowa;Midwest
41,69798;-94,35023;Panora;IA;Iowa;Midwest
42,17206;-94,24984;Paton;IA;Iowa;Midwest
41,42243;-92,90132;Pella;IA;Iowa;Midwest
42,17117;-94,02831;Pilot Mound;IA;Iowa;Midwest
42,59388;-93,42818;Popejoy;IA;Iowa;Midwest
41,57008;-93,24154;Prairie City;IA;Iowa;Midwest
41,37416;-93,77906;Prole;IA;Iowa;Midwest
42,30655;-93,44718;Radcliffe;IA;Iowa;Midwest
42,23765;-93,60257;Randall;IA;Iowa;Midwest
41,55761;-92,96868;Reasnor;IA;Iowa;Midwest
41,92974;-94,20873;Rippey;IA;Iowa;Midwest
42,1675;-93,4834;Roland;IA;Iowa;Midwest
41,54238;-93,36859;Runnells;IA;Iowa;Midwest
41,56332;-92,69428;Searsboro;IA;Iowa;Midwest
41,86457;-93,6967;Sheldahl;IA;Iowa;Midwest
42,01832;-93,1665;State Center;IA;Iowa;Midwest
42,19256;-93,61297;Story City;IA;Iowa;Midwest
41,56883;-92,87007;Sully;IA;Iowa;Midwest
41,45881;-93,31518;Swan;IA;Iowa;Midwest
41,45593;-92,33207;Thornburg;IA;Iowa;Midwest
41,2664;-92,91114;Tracy;IA;Iowa;Midwest
41,47014;-93,92286;Van Meter;IA;Iowa;Midwest
41,60391;-93,87989;Waukee;IA;Iowa;Midwest
41,55129;-93,73821;West Des Moines;IA;Iowa;Midwest
41,40695;-92,36227;What Cheer;IA;Iowa;Midwest
42,26236;-93,01064;Whitten;IA;Iowa;Midwest
41,32838;-94,05606;Winterset;IA;Iowa;Midwest
41,38261;-94,85756;Wiota;IA;Iowa;Midwest
42,1528;-93,29926;Zearing;IA;Iowa;Midwest
41,58448;-93,62152;Des Moines;IA;Iowa;Midwest
41,63383;-93,73589;Urbandale;IA;Iowa;Midwest
41,61475;-93,79864;Clive;IA;Iowa;Midwest
43,15389;-93,20006;Mason City;IA;Iowa;Midwest
42,84246;-93,62148;Belmond;IA;Iowa;Midwest
43,11054;-93,81244;Britt;IA;Iowa;Midwest
43,40366;-93,94939;Buffalo Center;IA;Iowa;Midwest
43,41507;-93,01718;Carpenter;IA;Iowa;Midwest
43,13573;-93,38815;Clear Lake;IA;Iowa;Midwest
42,97734;-93,95653;Corwith;IA;Iowa;Midwest
42,73648;-93,36989;Coulter;IA;Iowa;Midwest
43,22394;-93,79794;Crystal Lake;IA;Iowa;Midwest
42,92852;-93,04774;Dougherty;IA;Iowa;Midwest
43,25857;-93,45758;Fertile;IA;Iowa;Midwest
42,94578;-93,6345;Goodell;IA;Iowa;Midwest
43,29258;-93,38601;Hanlontown;IA;Iowa;Midwest
43,33821;-93,45394;Joice;IA;Iowa;Midwest
42,92719;-93,80118;Kanawha;IA;Iowa;Midwest
43,35053;-93,24753;Kensett;IA;Iowa;Midwest
43,00129;-93,55629;Klemme;IA;Iowa;Midwest
43,42045;-93,51998;Lake Mills;IA;Iowa;Midwest
43,37746;-94,09134;Lakota;IA;Iowa;Midwest
42,77969;-93,37542;Latimer;IA;Iowa;Midwest
43,38505;-92,73935;Little Cedar;IA;Iowa;Midwest
43,45695;-92,64981;McIntire;IA;Iowa;Midwest
43,28812;-93,21579;Manly;IA;Iowa;Midwest
42,91418;-93,4928;Meservey;IA;Iowa;Midwest
43,15969;-93,00609;Nora Springs;IA;Iowa;Midwest
43,2259;-92,6902;Orchard;IA;Iowa;Midwest
43,48703;-93,91056;Rake;IA;Iowa;Midwest
43,20916;-93,06608;Rock Falls;IA;Iowa;Midwest
42,74652;-93,55374;Rowan;IA;Iowa;Midwest
43,16486;-92,87834;Rudd;IA;Iowa;Midwest
43,42265;-92,94644;Saint Ansgar;IA;Iowa;Midwest
43,46402;-93,67429;Scarville;IA;Iowa;Midwest
42,98743;-93,32731;Swaledale;IA;Iowa;Midwest
43,25097;-94,05272;Titonka;IA;Iowa;Midwest
43,12356;-93,48167;Ventura;IA;Iowa;Midwest
43,23609;-93,91084;Woden;IA;Iowa;Midwest
42,49244;-94,18967;Fort Dodge;IA;Iowa;Midwest
42,76084;-94,98216;Albert City;IA;Iowa;Midwest
43,07483;-94,21894;Algona;IA;Iowa;Midwest
43,41374;-94,47361;Armstrong;IA;Iowa;Midwest
43,01993;-94,87812;Ayrshire;IA;Iowa;Midwest
42,62566;-94,13545;Badger;IA;Iowa;Midwest
42,51212;-94,38241;Barnum;IA;Iowa;Midwest
42,90314;-94,26542;Bode;IA;Iowa;Midwest
42,80524;-94,39772;Bradgate;IA;Iowa;Midwest
42,36783;-94,29357;Callender;IA;Iowa;Midwest
42,96899;-94,79288;Curlew;IA;Iowa;Midwest
43,13717;-94,54023;Cylinder;IA;Iowa;Midwest
42,72216;-94,20101;Dakota City;IA;Iowa;Midwest
43,45841;-94,61417;Dolliver;IA;Iowa;Midwest
42,46212;-94,00175;Duncombe;IA;Iowa;Midwest
42,65251;-93,91109;Eagle Grove;IA;Iowa;Midwest
42,45138;-95,16167;Early;IA;Iowa;Midwest
43,11605;-94,69716;Emmetsburg;IA;Iowa;Midwest
42,28422;-94,43024;Farnhamville;IA;Iowa;Midwest
42,71569;-94,44715;Gilmore City;IA;Iowa;Midwest
42,7794;-93,94594;Goldfield;IA;Iowa;Midwest
42,27434;-94,30666;Gowrie;IA;Iowa;Midwest
42,2537;-94,17042;Harcourt;IA;Iowa;Midwest
42,48242;-94,75484;Jolley;IA;Iowa;Midwest
42,45638;-94,46068;Knierim;IA;Iowa;Midwest
42,35544;-94,04409;Lehigh;IA;Iowa;Midwest
43,20912;-94,32477;Lone Rock;IA;Iowa;Midwest
42,95581;-94,1043;Lu Verne;IA;Iowa;Midwest
42,42122;-94,84794;Lytton;IA;Iowa;Midwest
42,96158;-94,64173;Mallard;IA;Iowa;Midwest
42,43925;-94,32889;Moorland;IA;Iowa;Midwest
42,52146;-95,08935;Nemaha;IA;Iowa;Midwest
42,4032;-94,13841;Otho;IA;Iowa;Midwest
42,89359;-94,36585;Ottosen;IA;Iowa;Midwest
42,8768;-94,62255;Plover;IA;Iowa;Midwest
42,80267;-95,17727;Rembrandt;IA;Iowa;Midwest
42,85774;-93,97902;Renwick;IA;Iowa;Midwest
43,30081;-94,54775;Ringsted;IA;Iowa;Midwest
42,39356;-94,6345;Rockwell City;IA;Iowa;Midwest
42,84735;-94,54506;Rolfe;IA;Iowa;Midwest
42,43049;-94,98595;Sac City;IA;Iowa;Midwest
42,91154;-95,1407;Sioux Rapids;IA;Iowa;Midwest
42,65777;-95,16391;Storm Lake;IA;Iowa;Midwest
43,40647;-94,30303;Swea City;IA;Iowa;Midwest
